state,district,city_or_town,latitude,longitude,population,source,location_type
"Uttar Pradesh","","Safipur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Saharanpur","Saharanpur","29.967079","77.5510172","703345","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Sahaspur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Budaun","Sahaswan","28.0724712","78.7561222","114921","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Sahawar","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sahjanwa","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Saidpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Sambhal","Sambhal","28.5903614","78.5717631","221334","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Samdhan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Samthar","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sandi","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sandila","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sardhana","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Seohara","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Shahabad, Hardoi","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Shahabad, Rampur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Shahganj","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Shahjahanpur","Shahjahanpur","27.883744","79.9122455","356103","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Shamli","Shamli","29.4507575","77.3152116","107233","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Shamsabad, Agra","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Shamsabad, Farrukhabad","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sherkot","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Shikarpur, Bulandshahr","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Firozabad","Shikohabad","27.110254","78.573784","107300","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Shishgarh","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Siana","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sikanderpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sikandra Rao","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sikandrabad","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sirsaganj","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sirsi","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Sitapur","Sitapur","27.561892","80.688511","188230","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Soron","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Sultanpur","Sultanpur","26.2647757","82.0727061","116211","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Sumerpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","SUrban Agglomerationr","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Ambedkar Nagar","Tanda","26.5432647","82.6645469","109539","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Thakurdwara","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Thana Bhawan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Tilhar","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Tirwaganj","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Tulsipur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Tundla","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Budaun","Ujhani","28.0003235","79.0051685","126000","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Unnao","Unnao","26.5393449","80.4878195","178681","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Utraula","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Varanasi","Varanasi","25.3176452","82.9739144","1435113","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Vrindavan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Warhapur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Zaidpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Zamania","","","","Existing IRTMS India city catalog","City/Town"
